Contig	Operon	Start	End	Prediction	Complete_Interference	Complete_Adaptation	Best_type	Best_score	Genes	Positions	E-values	CoverageSeq	CoverageHMM	Strand_Interference	Strand_Adaptation	Oral_site	Industry	BinID	out_type
NODE_3177_length_2058_cov_2.47728	NODE_3177_length_2058_cov_2.47728@1	169	2028	False	14%	0%	I-A	2	['Cas3_0_CAS-I']	[1]	['5.80e-13']	[0.469]	[0.728]	1		buccal_mucosa	industrial	HMP_2012__SRS050029__bin.6	putative
NODE_1695_length_3670_cov_3.54772	NODE_1695_length_3670_cov_3.54772@1	262	924	False	0%		III-A	1	['AbiEii_0_CAS-III']	[2]	['6.60e-05']	[0.48]	[0.363]			buccal_mucosa	industrial	HMP_2012__SRS050029__bin.6	putative
NODE_1486_length_4101_cov_4.62061	NODE_1486_length_4101_cov_4.62061@1	1131	1844	False	0%		III-A	1	['AbiEii_0_CAS-III']	[2]	['2.10e-06']	[0.639]	[0.528]			buccal_mucosa	industrial	HMP_2012__SRS050029__bin.6	putative
NODE_1093_length_5355_cov_5.57038	NODE_1093_length_5355_cov_5.57038@1	3178	5355	False	0%		III-A	1	['TPR_0_CAS-III-A']	[5]	['5.20e-17']	[0.787]	[0.46]			buccal_mucosa	industrial	HMP_2012__SRS050029__bin.6	putative
NODE_658_length_8227_cov_4.41471	NODE_658_length_8227_cov_4.41471@1	6931	7704	False	0%		III-A	1	['AbiEii_0_CAS-III']	[6]	['6.20e-06']	[0.457]	[0.415]			buccal_mucosa	industrial	HMP_2012__SRS050029__bin.6	putative
NODE_2873_length_2260_cov_2.82993	NODE_2873_length_2260_cov_2.82993@1	221	2260	False	20%		IV-A1	2	['Csf4_0_IVA']	[2]	['1.00e-34']	[0.772]	[0.701]	1		buccal_mucosa	industrial	HMP_2012__SRS050029__bin.6	putative
NODE_3352_length_1942_cov_2.94012	NODE_3352_length_1942_cov_2.94012@1	3	527	False	0%	0%	I-A	0	['WYL_3_CAS-I-II-III-IV-V-VI']	[1]	['4.00e-14']	[0.943]	[0.988]			buccal_mucosa	industrial	HMP_2012__SRS050029__bin.6	putative
NODE_3139_length_2082_cov_3.2146	NODE_3139_length_2082_cov_3.2146@1	960	1715	False	0%		III-A	1	['AbiEii_0_CAS-III']	[3]	['2.80e-08']	[0.544]	[0.468]			buccal_mucosa	industrial	HMP_2012__SRS050029__bin.6	putative
NODE_2221_length_2905_cov_4.17965	NODE_2221_length_2905_cov_4.17965@1	767	1468	False	0%		III-A	1	['AbiEii_0_CAS-III']	[2]	['2.30e-04']	[0.491]	[0.377]			buccal_mucosa	industrial	HMP_2012__SRS050029__bin.6	putative
NODE_1388_length_4335_cov_4.21028	NODE_1388_length_4335_cov_4.21028@1	3865	4335	False	0%		III-B	1	['htpX_0_CAS-III-B']	[4]	['3.40e-09']	[0.815]	[0.364]			buccal_mucosa	industrial	HMP_2012__SRS050029__bin.6	putative
NODE_2516_length_2591_cov_3.03273	NODE_2516_length_2591_cov_3.03273@1	248	1027	False	0%		III-A	1	['AbiEii_0_CAS-III']	[2]	['2.60e-07']	[0.692]	[0.62]			buccal_mucosa	industrial	HMP_2012__SRS050029__bin.6	putative
NODE_4195_length_1560_cov_2.76478	NODE_4195_length_1560_cov_2.76478@1	620	1558	False	0%		III-A	1	['AbiEii_0_CAS-III']	[2]	['1.30e-06']	[0.479]	[0.496]			buccal_mucosa	industrial	HMP_2012__SRS050029__bin.6	putative
NODE_1821_length_3429_cov_4.19384	NODE_1821_length_3429_cov_4.19384@1	2621	2959	False	14%	0%	I-A	4	['Csa5gr11_4_CAS-I-A']	[4]	['4.70e-03']	[0.416]	[0.338]	-1		buccal_mucosa	industrial	HMP_2012__SRS050029__bin.6	putative
NODE_3647_length_1788_cov_3.84709	NODE_3647_length_1788_cov_3.84709@1	2	979	False	0%		III-B	1	['CasR_0_CAS-III-B-III-D']	[1]	['4.00e-06']	[0.475]	[0.62]			buccal_mucosa	industrial	HMP_2012__SRS050029__bin.6	putative
NODE_1406_length_4300_cov_3.15477	NODE_1406_length_4300_cov_3.15477@1	3233	3688	False	17%		III-D	3	['Csx19_15_CAS-III-D']	[4]	['5.20e-03']	[0.684]	[0.597]	-1		buccal_mucosa	industrial	HMP_2012__SRS050029__bin.6	putative
NODE_2083_length_3072_cov_3.79185	NODE_2083_length_3072_cov_3.79185@1	2382	2969	False	29%	0%	I-A	2	['Cas3HD_0_CAS-I']	[3]	['2.20e-05']	[0.423]	[0.438]	-1		buccal_mucosa	industrial	HMP_2012__SRS050029__bin.6	putative
NODE_3122_length_2094_cov_3.40412	NODE_3122_length_2094_cov_3.40412@1	869	1135	False	0%	0%	I-A	0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[2]	['1.30e-16']	[0.82]	[0.695]			buccal_mucosa	industrial	HMP_2012__SRS050029__bin.6	putative
NODE_1299_length_4595_cov_4.06233	NODE_1299_length_4595_cov_4.06233@1	1837	3732	False	0%		III-A	1	['AbiEii_0_CAS-III']	[4]	['2.50e-08']	[0.324]	[0.401]			buccal_mucosa	industrial	HMP_2012__SRS050029__bin.6	putative
NODE_1588_length_3867_cov_4.94832	NODE_1588_length_3867_cov_4.94832@1	1447	3852	False	0%		III-A	1	['TPR_1_CAS-III-A']	[2]	['1.00e-11']	[0.584]	[0.537]			buccal_mucosa	industrial	HMP_2012__SRS050029__bin.6	putative
NODE_3846_length_1699_cov_2.29623	NODE_3846_length_1699_cov_2.29623@1	1	798	False	0%		III-B	1	['htpX_0_CAS-III-B']	[1]	['9.10e-19']	[0.711]	[0.507]			buccal_mucosa	industrial	HMP_2012__SRS050029__bin.6	putative
NODE_3106_length_2103_cov_2.72314	NODE_3106_length_2103_cov_2.72314@1	39	833	False	20%		III-A	2	['Csm5gr7_2_CAS-III-A-III-D']	[1]	['5.30e-04']	[0.536]	[0.504]	1		buccal_mucosa	industrial	HMP_2012__SRS050029__bin.6	putative
NODE_4245_length_1541_cov_3.15343	NODE_4245_length_1541_cov_3.15343@1	389	580	False	14%	0%	I-A	4	['Csa5gr11_1_CAS-I-A']	[2]	['8.40e-03']	[0.719]	[0.43]	-1		buccal_mucosa	industrial	HMP_2012__SRS050029__bin.6	putative
NODE_2500_length_2603_cov_3.34576	NODE_2500_length_2603_cov_3.34576@1	765	1217	False	0%	0%	I-A	0	['CasR_1_CAS-I-II-III-IV-V-VI']	[2]	['3.10e-04']	[0.424]	[0.546]			buccal_mucosa	industrial	HMP_2012__SRS050029__bin.6	putative
NODE_3878_length_1684_cov_3.03131	NODE_3878_length_1684_cov_3.03131@1	1066	1314	False	20%	0%	I-B	4	['Cas8b3_1_CAS-I-B']	[3]	['3.30e-03']	[0.807]	[0.447]	-1		buccal_mucosa	industrial	HMP_2012__SRS050029__bin.6	putative
NODE_2150_length_2993_cov_2.51804	NODE_2150_length_2993_cov_2.51804@1	2540	2821	False	0%	33%	I-A	2	['Cas2_11_CAS-I-II-III-IV-V-VI']	[4]	['3.40e-04']	[0.904]	[0.986]		-1	buccal_mucosa	industrial	HMP_2012__SRS050029__bin.6	putative
NODE_3065_length_2126_cov_2.72622	NODE_3065_length_2126_cov_2.72622@1	769	1215	False	0%	0%	I-A	0	['CasR_1_CAS-I-II-III-IV-V-VI']	[2]	['8.00e-04']	[0.503]	[0.344]			buccal_mucosa	industrial	HMP_2012__SRS050029__bin.6	putative
NODE_4136_length_1580_cov_4.39213	NODE_4136_length_1580_cov_4.39213@1	2	253	False	14%	0%	I-A	4	['Csa5gr11_8_CAS-I-A']	[1]	['3.90e-03']	[0.464]	[0.358]	-1		buccal_mucosa	industrial	HMP_2012__SRS050029__bin.6	putative
NODE_1890_length_3324_cov_4.1138	NODE_1890_length_3324_cov_4.1138@1	1617	3203	False	14%	0%	I-A	2	['Cas3_0_CAS-I']	[3]	['1.40e-09']	[0.565]	[0.909]	-1		buccal_mucosa	industrial	HMP_2012__SRS050029__bin.6	putative
NODE_3379_length_1922_cov_2.84735	NODE_3379_length_1922_cov_2.84735@1	200	1063	False	14%	0%	I-A	4	['Csa5_0_IA']	[2]	['1.70e-03']	[0.344]	[0.701]	-1		buccal_mucosa	industrial	HMP_2012__SRS050029__bin.6	putative
NODE_2638_length_2466_cov_4.31813	NODE_2638_length_2466_cov_4.31813@1	2080	2466	False	0%	0%	I-A	0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[3]	['4.60e-22']	[0.729]	[0.873]			buccal_mucosa	industrial	HMP_2012__SRS050029__bin.6	putative
NODE_701_length_7841_cov_4.82186	NODE_701_length_7841_cov_4.82186@1	4702	5427	False	0%		III-A	1	['AbiEii_0_CAS-III']	[3]	['2.80e-04']	[0.467]	[0.384]			buccal_mucosa	industrial	HMP_2012__SRS050029__bin.6	putative
NODE_1039_length_5537_cov_4.95531	NODE_1039_length_5537_cov_4.95531@1	2570	3577	False	0%		III-A	1	['AbiEii_0_CAS-III']	[3]	['2.50e-03']	[0.31]	[0.366]			buccal_mucosa	industrial	HMP_2012__SRS050029__bin.6	putative
NODE_346_length_14160_cov_12.1544	NODE_346_length_14160_cov_12.1544@1	6413	7177	False	0%		III-A	1	['AbiEii_0_CAS-III']	[7]	['4.90e-11']	[0.584]	[0.504]			buccal_mucosa	industrial	HMP_2012__SRS050029__bin.8	putative
NODE_76_length_39804_cov_12.3432	NODE_76_length_39804_cov_12.3432@1	32083	34155	False	20%		IV-A1	2	['Csf4_0_IVA']	[24]	['1.80e-51']	[0.884]	[0.919]	1		buccal_mucosa	industrial	HMP_2012__SRS050029__bin.8	putative
NODE_117_length_30511_cov_17.6283	NODE_117_length_30511_cov_17.6283@2	24168	25223	False	0%		III-A	1	['AbiEii_0_CAS-III']	[22]	['2.80e-04']	[0.332]	[0.405]			buccal_mucosa	industrial	HMP_2012__SRS050029__bin.8	putative
NODE_17_length_86932_cov_18.7435	NODE_17_length_86932_cov_18.7435@2	59976	60722	False	0%		III-A	1	['AbiEii_0_CAS-III']	[51]	['6.00e-06']	[0.398]	[0.356]			buccal_mucosa	industrial	HMP_2012__SRS050029__bin.8	putative
NODE_17_length_86932_cov_18.7435	NODE_17_length_86932_cov_18.7435@1	33508	34257	False	0%		III-A	1	['AbiEii_0_CAS-III']	[27]	['6.30e-09']	[0.476]	[0.405]			buccal_mucosa	industrial	HMP_2012__SRS050029__bin.8	putative
NODE_329_length_14712_cov_18.3615	NODE_329_length_14712_cov_18.3615@1	9084	9455	False	0%	0%	I-A	0	['PD_DExK_2_CAS-I-II-III-IV-V-VI']	[9]	['1.30e-03']	[0.565]	[0.433]			buccal_mucosa	industrial	HMP_2012__SRS050029__bin.8	putative
NODE_99_length_34125_cov_15.2698	NODE_99_length_34125_cov_15.2698@2	14439	16643	False	14%	0%	I-A	2	['Cas3_0_CAS-I']	[13]	['1.10e-07']	[0.325]	[0.663]	1		buccal_mucosa	industrial	HMP_2012__SRS050029__bin.8	putative
NODE_269_length_17022_cov_14.9528	NODE_269_length_17022_cov_14.9528@1	12237	13016	False	0%		III-A	1	['AbiEii_0_CAS-III']	[10]	['2.00e-10']	[0.538]	[0.475]			buccal_mucosa	industrial	HMP_2012__SRS050029__bin.8	putative
NODE_261_length_17382_cov_9.87182	NODE_261_length_17382_cov_9.87182@1	2523	2966	False	0%	0%	I-A	0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[2]	['3.30e-19']	[0.568]	[0.788]			buccal_mucosa	industrial	HMP_2012__SRS050029__bin.8	putative
NODE_451_length_11309_cov_13.7542	NODE_451_length_11309_cov_13.7542@1	3809	4396	False	17%		III-D	3	['Csx19_12_CAS-III-D']	[5]	['2.10e-03']	[0.643]	[0.411]	1		buccal_mucosa	industrial	HMP_2012__SRS050029__bin.8	putative
NODE_748_length_7332_cov_10.833	NODE_748_length_7332_cov_10.833@1	422	1180	False	0%		III-A	1	['AbiEii_0_CAS-III']	[2]	['3.70e-06']	[0.597]	[0.518]			buccal_mucosa	industrial	HMP_2012__SRS050029__bin.8	putative
NODE_68_length_42941_cov_11.2671	NODE_68_length_42941_cov_11.2671@1	20557	21252	False	0%	0%	I-A	0	['DEDDh_0_CAS-I-II-III-IV-V-VI']	[9]	['3.30e-32']	[0.711]	[0.981]			buccal_mucosa	industrial	HMP_2012__SRS050029__bin.8	putative
NODE_809_length_6849_cov_10.4922	NODE_809_length_6849_cov_10.4922@1	696	2294	False	0%		III-A	1	['AbiEii_0_CAS-III']	[2]	['2.70e-06']	[0.353]	[0.602]			buccal_mucosa	industrial	HMP_2012__SRS050029__bin.8	putative
NODE_65_length_43438_cov_16.9794	NODE_65_length_43438_cov_16.9794@1	11417	12235	False	0%		III-A	1	['AbiEii_0_CAS-III']	[9]	['1.20e-04']	[0.333]	[0.306]			buccal_mucosa	industrial	HMP_2012__SRS050029__bin.8	putative
NODE_166_length_23660_cov_15.324	NODE_166_length_23660_cov_15.324@1	17090	17761	False	0%		III-A	1	['AbiEii_0_CAS-III']	[11]	['8.00e-04']	[0.768]	[0.676]			buccal_mucosa	industrial	HMP_2012__SRS050029__bin.8	putative
NODE_36_length_63255_cov_12.5524	NODE_36_length_63255_cov_12.5524@1	37610	40155	False	0%	0%	I-B	4	['Csa5gr11_1_CAS-III-B', 'AbiEii_0_CAS-III']	[27, 29]	['4.30e-03', '2.20e-04']	[0.6, 0.317]	[0.648, 0.32]			buccal_mucosa	industrial	HMP_2012__SRS050029__bin.8	putative
NODE_68_length_42941_cov_11.2671	NODE_68_length_42941_cov_11.2671@2	36475	38352	False	14%	0%	I-A	2	['Cas3_0_CAS-I']	[22]	['1.10e-06']	[0.313]	[0.552]	1		buccal_mucosa	industrial	HMP_2012__SRS050029__bin.8	putative
NODE_117_length_30511_cov_17.6283	NODE_117_length_30511_cov_17.6283@1	16711	17502	False	0%	0%	I-A	0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[14]	['5.90e-05']	[0.364]	[0.517]			buccal_mucosa	industrial	HMP_2012__SRS050029__bin.8	putative
NODE_137_length_27488_cov_9.15365	NODE_137_length_27488_cov_9.15365@1	14209	16461	False	0%	0%	I-A	0	['WYL_3_CAS-I-II-III-IV-V-VI']	[14]	['1.10e-27']	[0.441]	[0.988]			buccal_mucosa	industrial	HMP_2012__SRS050029__bin.8	putative
NODE_901_length_6388_cov_15.5342	NODE_901_length_6388_cov_15.5342@1	1630	3459	False	0%		III-A	1	['AbiEii_0_CAS-III']	[3]	['6.40e-08']	[0.302]	[0.472]			buccal_mucosa	industrial	HMP_2012__SRS050029__bin.8	putative
NODE_99_length_34125_cov_15.2698	NODE_99_length_34125_cov_15.2698@1	7232	8116	False	0%		III-B	1	['htpX_0_CAS-III-B']	[7]	['7.30e-11']	[0.508]	[0.446]			buccal_mucosa	industrial	HMP_2012__SRS050029__bin.8	putative
NODE_599_length_8906_cov_11.435	NODE_599_length_8906_cov_11.435@1	7134	7493	False	0%	0%	I-A	0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[7]	['5.70e-14']	[0.667]	[0.754]			buccal_mucosa	industrial	HMP_2012__SRS050029__bin.8	putative
NODE_26_length_70173_cov_21.0249	NODE_26_length_70173_cov_21.0249@1	26263	27150	False	0%		III-A	1	['AbiEii_0_CAS-III']	[18]	['2.70e-04']	[0.345]	[0.345]			buccal_mucosa	industrial	HMP_2012__SRS050029__bin.8	putative
NODE_482_length_10199_cov_6.01538	NODE_482_length_10199_cov_6.01538@1	3804	4712	False	0%	0%	I-A	0	['WYL_3_CAS-I-II-III-IV-V-VI']	[6]	['1.20e-32']	[0.581]	[0.988]			buccal_mucosa	industrial	HMP_2012__SRS050628__bin.16	putative
NODE_1342_length_5187_cov_8.17537	NODE_1342_length_5187_cov_8.17537@1	2089	2466	False	0%	0%	I-A	0	['CasR_1_CAS-I-II-III-IV-V-VI']	[4]	['5.60e-05']	[0.563]	[0.303]			buccal_mucosa	industrial	HMP_2012__SRS050628__bin.16	putative
NODE_596_length_8745_cov_5.54626	NODE_596_length_8745_cov_5.54626@1	5444	6124	False	0%		III-A	1	['AbiEii_0_CAS-III']	[8]	['5.30e-07']	[0.595]	[0.479]			buccal_mucosa	industrial	HMP_2012__SRS050628__bin.16	putative
NODE_150_length_21458_cov_7.64883	NODE_150_length_21458_cov_7.64883@1	15728	16348	False	0%	0%	I-A	1	['Csx3_3_CAS-I-III']	[21]	['3.40e-03']	[0.391]	[0.671]			buccal_mucosa	industrial	HMP_2012__SRS050628__bin.16	putative
NODE_1244_length_5484_cov_7.34942	NODE_1244_length_5484_cov_7.34942@1	334	4686	Ambiguous	['100%', '100%']	['0%', '0%']	['II-A', 'II-C']	2	['Cas9_0_II']	[1]	['1.20e-68']	[0.725]	[0.989]	1		buccal_mucosa	industrial	HMP_2012__SRS050628__bin.16	putative
NODE_109_length_28057_cov_7.97111	NODE_109_length_28057_cov_7.97111@1	20615	21514	False	0%		IV-B	3	['CysH_0_IVB']	[22]	['4.20e-20']	[0.607]	[0.715]			buccal_mucosa	industrial	HMP_2012__SRS050628__bin.16	putative
NODE_875_length_6794_cov_6.47262	NODE_875_length_6794_cov_6.47262@1	6362	6664	False	0%	0%	I-A	0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[5]	['2.30e-03']	[0.802]	[0.754]			buccal_mucosa	industrial	HMP_2012__SRS050628__bin.16	putative
NODE_1080_length_6003_cov_7.7004	NODE_1080_length_6003_cov_7.7004@1	2290	3546	False	0%		III-A	1	['AbiEii_0_CAS-III']	[3]	['1.20e-03']	[0.313]	[0.454]			buccal_mucosa	industrial	HMP_2012__SRS050628__bin.16	putative
NODE_1491_length_4851_cov_4.76751	NODE_1491_length_4851_cov_4.76751@1	4003	4269	False	0%	0%	I-A	1	['Csx18_0_CAS-I-III']	[5]	['6.80e-03']	[0.697]	[0.667]			buccal_mucosa	industrial	HMP_2012__SRS050628__bin.16	putative
NODE_88_length_32906_cov_6.84034	NODE_88_length_32906_cov_6.84034@1	19857	20561	False	0%		IV-B	3	['CysH_0_IVB']	[18]	['1.50e-10']	[0.698]	[0.643]			buccal_mucosa	industrial	HMP_2012__SRS050628__bin.16	putative
NODE_4300_length_2473_cov_8.10753	NODE_4300_length_2473_cov_8.10753@1	1116	1652	False	14%	0%	I-A	4	['Csa5gr11_1_CAS-I-A']	[3]	['3.40e-03']	[0.581]	[0.55]	-1		buccal_mucosa	industrial	HMP_2012__SRS050628__bin.16	putative
NODE_1830_length_4263_cov_4.27875	NODE_1830_length_4263_cov_4.27875@1	562	828	False	0%	0%	I-A	0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[2]	['8.60e-17']	[0.831]	[0.703]			buccal_mucosa	industrial	HMP_2012__SRS050628__bin.16	putative
NODE_27_length_61831_cov_7.44899	NODE_27_length_61831_cov_7.44899@1	10146	10958	False	0%		III-B	1	['htpX_0_CAS-III-B']	[10]	['4.60e-03']	[0.38]	[0.309]			buccal_mucosa	industrial	HMP_2012__SRS050628__bin.16	putative
NODE_2364_length_3627_cov_6.60386	NODE_2364_length_3627_cov_6.60386@1	2994	3626	False	0%	0%	I-A	0	['PD_DExK_0_CAS-I-II-III-IV-V-VI']	[4]	['3.30e-37']	[0.597]	[0.811]			buccal_mucosa	industrial	HMP_2012__SRS050628__bin.16	putative
NODE_831_length_7007_cov_6.8609	NODE_831_length_7007_cov_6.8609@1	5776	6522	False	0%		III-A	1	['AbiEii_0_CAS-III']	[6]	['7.10e-04']	[0.466]	[0.44]			buccal_mucosa	industrial	HMP_2012__SRS050628__bin.16	putative
NODE_201_length_17858_cov_6.00208	NODE_201_length_17858_cov_6.00208@2	16945	17856	False	0%		III-A	1	['AbiEii_0_CAS-III']	[12]	['6.00e-03']	[0.332]	[0.331]			buccal_mucosa	industrial	HMP_2012__SRS050628__bin.16	putative
NODE_7437_length_1739_cov_3.48575	NODE_7437_length_1739_cov_3.48575@1	1446	1739	False	0%	0%	I-A	0	['WYL_3_CAS-I-II-III-IV-V-VI']	[4]	['4.00e-11']	[0.673]	[0.384]			buccal_mucosa	industrial	HMP_2012__SRS050628__bin.16	putative
NODE_2063_length_3965_cov_5.31688	NODE_2063_length_3965_cov_5.31688@1	3339	3965	False	20%		III-A	4	['Csm2gr11_5_CAS-III-A']	[5]	['7.10e-04']	[0.593]	[0.6]	1		buccal_mucosa	industrial	HMP_2012__SRS050628__bin.16	putative
NODE_678_length_8084_cov_6.51862	NODE_678_length_8084_cov_6.51862@1	7631	8083	False	0%	0%	I-A	0	['PD_DExK_0_CAS-I-II-III-IV-V-VI']	[5]	['1.90e-14']	[0.934]	[0.836]			buccal_mucosa	industrial	HMP_2012__SRS050628__bin.16	putative
NODE_139_length_22585_cov_5.66378	NODE_139_length_22585_cov_5.66378@1	7877	9991	False	14%	0%	I-A	2	['Cas3_0_CAS-I']	[7]	['4.20e-13']	[0.38]	[0.722]	1		buccal_mucosa	industrial	HMP_2012__SRS050628__bin.16	putative
NODE_1813_length_4284_cov_6.87326	NODE_1813_length_4284_cov_6.87326@1	2690	3628	False	0%	33%	I-A	2	['Cas4_5_CAS-I-II-III-IV-V-VI']	[4]	['4.60e-03']	[0.323]	[0.634]		1	buccal_mucosa	industrial	HMP_2012__SRS050628__bin.16	putative
NODE_447_length_10643_cov_5.27654	NODE_447_length_10643_cov_5.27654@1	168	1097	False	0%		III-A	1	['AbiEii_0_CAS-III']	[1]	['2.10e-05']	[0.316]	[0.327]			buccal_mucosa	industrial	HMP_2012__SRS050628__bin.16	putative
NODE_267_length_14450_cov_5.37826	NODE_267_length_14450_cov_5.37826@1	939	1715	False	0%	0%	I-A	0	['DEDDh_0_CAS-I-II-III-IV-V-VI']	[2]	['4.10e-36']	[0.602]	[0.994]			buccal_mucosa	industrial	HMP_2012__SRS050628__bin.16	putative
NODE_1073_length_6042_cov_8.9838	NODE_1073_length_6042_cov_8.9838@1	2963	3244	False	0%	33%	I-A	2	['Cas2_11_CAS-I-II-III-IV-V-VI']	[6]	['4.50e-09']	[0.883]	[0.972]		1	buccal_mucosa	industrial	HMP_2012__SRS050628__bin.16	putative
NODE_100_length_29197_cov_6.41188	NODE_100_length_29197_cov_6.41188@1	2421	3191	False	0%	33%	II-A	3	['Csn2_7_CAS-II-A']	[5]	['1.70e-06']	[0.51]	[0.363]		1	buccal_mucosa	industrial	HMP_2012__SRS050628__bin.16	putative
NODE_1837_length_4256_cov_5.70983	NODE_1837_length_4256_cov_5.70983@1	3	1190	False	29%	0%	I-A	2	['Cas3HD_0_CAS-I']	[1]	['4.20e-07']	[0.437]	[0.803]	1		buccal_mucosa	industrial	HMP_2012__SRS050628__bin.16	putative
NODE_146_length_22002_cov_6.57971	NODE_146_length_22002_cov_6.57971@1	5360	6220	False	0%	0%	I-A	0	['WYL_3_CAS-I-II-III-IV-V-VI']	[8]	['3.70e-22']	[0.76]	[0.884]			buccal_mucosa	industrial	HMP_2012__SRS050628__bin.16	putative
NODE_267_length_14450_cov_5.37826	NODE_267_length_14450_cov_5.37826@2	5934	6629	False	0%		III-A	1	['AbiEii_0_CAS-III']	[8]	['3.40e-04']	[0.539]	[0.415]			buccal_mucosa	industrial	HMP_2012__SRS050628__bin.16	putative
NODE_2623_length_3401_cov_6.05678	NODE_2623_length_3401_cov_6.05678@1	1	507	False	20%		III-A	2	['Csm5gr7_1_CAS-III-A-III-D']	[1]	['1.30e-03']	[0.716]	[0.339]	-1		buccal_mucosa	industrial	HMP_2012__SRS050628__bin.16	putative
NODE_201_length_17858_cov_6.00208	NODE_201_length_17858_cov_6.00208@1	69	968	False	0%		III-A	1	['AbiEii_0_CAS-III']	[1]	['4.30e-09']	[0.483]	[0.461]			buccal_mucosa	industrial	HMP_2012__SRS050628__bin.16	putative
NODE_350_length_12149_cov_6.79337	NODE_350_length_12149_cov_6.79337@1	7171	8559	False	20%		IV-D	4	['RecD_0_IVD']	[11]	['1.30e-36']	[0.678]	[0.397]	1		buccal_mucosa	industrial	HMP_2012__SRS050628__bin.16	putative
NODE_315_length_13019_cov_5.58554	NODE_315_length_13019_cov_5.58554@1	525	1853	False	0%	0%	I-A	0	['DEDDh_0_CAS-I-II-III-IV-V-VI']	[2]	['6.00e-42']	[0.348]	[0.988]			buccal_mucosa	industrial	HMP_2012__SRS050628__bin.16	putative
NODE_965_length_6416_cov_6.43625	NODE_965_length_6416_cov_6.43625@1	3622	4695	False	0%	0%	I-A	0	['PD_DExK_0_CAS-I-II-III-IV-V-VI']	[8]	['1.40e-47']	[0.687]	[0.975]			buccal_mucosa	industrial	HMP_2012__SRS050628__bin.16	putative
NODE_90_length_31081_cov_7.19899	NODE_90_length_31081_cov_7.19899@1	10592	12481	False	0%		III-A	1	['AbiEii_0_CAS-III']	[8]	['3.80e-05']	[0.322]	[0.641]			buccal_mucosa	industrial	HMP_2012__SRS050628__bin.16	putative
NODE_228_length_16565_cov_8.23513	NODE_228_length_16565_cov_8.23513@1	13382	14245	False	17%	0%	I-E	4	['Cse2gr11_1_CAS-I-E']	[13]	['3.80e-03']	[0.306]	[0.524]	1		buccal_mucosa	industrial	HMP_2012__SRS050628__bin.16	putative
NODE_532_length_9585_cov_8.01742	NODE_532_length_9585_cov_8.01742@1	627	5390	False	0%	33%	II-A	3	['Csn2_7_CAS-II-A', 'AbiEii_0_CAS-III']	[2, 5]	['1.90e-06', '4.10e-05']	[0.595, 0.378]	[0.435, 0.465]		1	buccal_mucosa	industrial	HMP_2012__SRS050628__bin.23	putative
NODE_136_length_23367_cov_7.67944	NODE_136_length_23367_cov_7.67944@2	17801	18772	False	0%		III-A	1	['Csx1_5_CAS-III']	[18]	['5.90e-03']	[0.321]	[0.598]			buccal_mucosa	industrial	HMP_2012__SRS050628__bin.23	putative
NODE_355_length_12067_cov_7.30345	NODE_355_length_12067_cov_7.30345@1	8677	9402	False	0%		III-A	1	['AbiEii_0_CAS-III']	[8]	['1.00e-04']	[0.603]	[0.563]			buccal_mucosa	industrial	HMP_2012__SRS050628__bin.23	putative
NODE_1723_length_4425_cov_7.09153	NODE_1723_length_4425_cov_7.09153@1	530	970	False	17%	0%	I-E	4	['Cse2gr11_5_CAS-I-E']	[2]	['1.40e-03']	[0.66]	[0.482]	1		buccal_mucosa	industrial	HMP_2012__SRS050628__bin.23	putative
NODE_6322_length_1928_cov_8.83823	NODE_6322_length_1928_cov_8.83823@1	868	1569	False	0%		III-A	1	['AbiEii_0_CAS-III']	[3]	['3.70e-04']	[0.496]	[0.38]			buccal_mucosa	industrial	HMP_2012__SRS050628__bin.23	putative
NODE_1787_length_4326_cov_6.05104	NODE_1787_length_4326_cov_6.05104@1	1241	2098	False	0%	0%	I-A	0	['WYL_3_CAS-I-II-III-IV-V-VI']	[2]	['4.40e-14']	[0.577]	[0.988]			buccal_mucosa	industrial	HMP_2012__SRS050628__bin.23	putative
NODE_867_length_6819_cov_7.62626	NODE_867_length_6819_cov_7.62626@1	653	2485	False	20%	0%	I-D	4	['Cas3_0_CAS-I-D']	[2]	['3.10e-05']	[0.363]	[0.377]	1		buccal_mucosa	industrial	HMP_2012__SRS050628__bin.23	putative
NODE_934_length_6554_cov_6.37744	NODE_934_length_6554_cov_6.37744@1	4306	4986	False	0%		III-A	1	['AbiEii_0_CAS-III']	[4]	['2.20e-04']	[0.476]	[0.37]			buccal_mucosa	industrial	HMP_2012__SRS050628__bin.23	putative
NODE_2688_length_3344_cov_7.30891	NODE_2688_length_3344_cov_7.30891@1	2	1586	False	0%		III-A	1	['AbiEii_0_CAS-III', 'AbiEii_0_CAS-III']	[1, 2]	['9.10e-04', '2.60e-03']	[0.526, 0.322]	[0.38, 0.352]			buccal_mucosa	industrial	HMP_2012__SRS050628__bin.23	putative
